,wage_month,region,head,sex,age,married,schooling,position,economictype,ky hop dong lao dong?,huong luong ngay nghi,huong BHXH,co lam viec khac,urban,Kinh,household_size,poor,houses,pay_rent,other_land/house,wealthindex,t_quantity durables,t_value durables
7248,2600,region5,0,female,35,1,3,position6,economictype4,2,2,2,2,0,1,3,0,1,0,0,35,10,6800
7249,1150,region5,1,male,51,1,9,position3,economictype2,1,1,1,1,0,1,1,0,1,0,1,45,12,38500
7250,2599,region5,0,female,29,1,16,position2,economictype2,1,1,1,2,0,1,5,0,1,0,0,120,12,18700
7251,800,region5,0,male,20,0,12,position3,economictype1,2,2,2,2,0,1,3,0,1,0,0,60,15,11820
7252,3200,region5,0,female,17,0,6,position6,economictype4,2,2,2,2,0,1,4,1,1,0,0,100,11,8550
7253,3500,region5,0,male,35,0,3,position6,economictype4,2,2,2,1,0,1,4,1,1,0,0,100,11,8550
7254,2640,region5,0,male,35,1,5,position6,economictype4,2,2,2,1,0,1,6,0,1,0,0,135,17,12390
7255,3500,region5,0,female,26,0,15,position4,economictype1,1,2,2,2,0,0,3,0,1,0,0,45,8,7720
7256,3600,region5,0,male,23,1,6,position6,economictype4,2,2,2,1,0,0,5,0,1,0,0,45,11,17700
7257,3900,region5,1,male,40,1,11,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,80,9,10800
7258,2400,region5,1,male,40,1,0,position6,economictype1,2,2,2,1,1,5,5,1,1,0,0,45,5,890
7259,600,region5,0,female,50,1,4,position6,economictype4,2,2,2,2,1,5,5,1,1,0,0,45,5,890
7260,1670,region5,0,male,41,0,14,position2,economictype2,1,1,1,1,1,5,2,0,1,0,0,135,12,22300
7261,2000,region5,0,male,32,1,5,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,55,14,9750
7262,2000,region5,0,female,34,1,0,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,55,14,9750
7263,2500,region5,0,male,16,0,4,position6,economictype1,2,2,2,1,0,1,5,0,1,0,0,55,14,9750
7264,4500,region5,0,male,28,1,4,position6,economictype1,2,2,2,2,0,0,7,0,1,0,0,115,19,10530
7265,4500,region5,0,male,19,0,7,position6,economictype1,2,2,2,2,0,0,7,0,1,0,0,115,19,10530
7266,3600,region5,1,male,37,1,16,position2,economictype2,1,1,1,1,0,1,4,0,1,0,0,120,18,41330
7267,1700,region5,0,female,27,0,14,position3,economictype2,2,1,1,1,0,1,7,0,1,0,0,70,24,57150
7268,3500,region5,0,female,23,0,15,position2,economictype2,1,1,1,1,0,1,7,0,1,0,0,70,24,57150
7269,3000,region5,1,male,54,1,5,position6,economictype4,2,2,2,1,0,1,6,0,1,0,0,75,17,33130
7270,2600,region5,0,female,46,1,3,position6,economictype4,2,2,2,1,0,1,6,0,1,0,0,75,17,33130
7271,3000,region5,0,male,30,1,8,position6,economictype4,2,2,2,1,0,1,6,0,1,0,0,75,17,33130
7272,2500,region5,0,female,39,1,9,position4,economictype4,2,2,2,1,1,1,6,0,1,0,0,160,23,16860
7273,2500,region5,0,male,29,0,12,position6,economictype4,2,2,2,2,1,1,4,0,1,0,0,150,21,60600
7274,3000,region5,0,female,26,0,14,position3,economictype2,1,1,1,2,1,1,4,0,1,0,0,150,21,60600
7275,4000,region5,1,male,50,1,6,position6,economictype4,2,2,2,2,1,1,4,0,1,0,0,65,13,8000
7276,1700,region5,0,female,18,0,7,position3,economictype4,2,2,2,2,1,1,4,0,1,0,0,65,13,8000
7277,1000,region5,1,male,41,1,4,position6,economictype4,2,2,2,2,1,1,4,0,1,0,0,110,14,9830
7278,1800,region5,0,female,39,1,4,position3,economictype1,1,2,2,1,1,1,4,0,1,0,0,110,14,9830
7279,2500,region5,0,female,19,0,11,position3,economictype1,1,2,2,2,1,1,4,0,1,0,0,110,14,9830
7280,7500,region5,1,male,37,1,5,position6,economictype1,2,2,2,1,0,1,4,0,1,0,0,75,11,15500
7281,4400,region5,1,male,38,0,14,position2,economictype2,1,1,1,2,0,1,2,0,1,0,0,135,10,21350
7282,1500,region5,1,female,40,1,5,position6,economictype4,2,2,2,1,0,1,3,0,1,0,0,65,10,27140
7283,1100,region5,0,male,42,1,9,position3,economictype2,2,1,2,2,0,1,3,0,1,0,0,65,10,27140
7284,1500,region5,0,female,19,0,9,position6,economictype4,2,2,2,2,0,1,3,0,1,0,0,65,10,27140
7285,8100,region5,1,male,58,1,0,position4,economictype4,2,2,2,2,0,1,6,0,1,0,0,55,3,13800
7286,4350,region5,0,female,49,1,0,position6,economictype4,2,2,2,2,0,1,6,0,1,0,0,55,3,13800
7287,3300,region5,0,male,26,0,0,position6,economictype4,2,2,2,2,0,1,6,0,1,0,0,55,3,13800
7288,2600,region5,1,male,54,1,9,position3,economictype2,1,1,1,2,0,1,3,0,1,0,0,125,15,24320
7289,2500,region5,0,male,29,0,14,position3,economictype2,1,1,1,2,0,1,3,0,1,0,0,125,15,24320
7290,2800,region5,0,male,39,0,9,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,75,12,10450
7291,3400,region5,1,male,40,1,8,position6,economictype4,2,2,2,2,0,1,4,0,1,0,0,65,7,7150
7292,3740,region5,0,male,20,0,9,position6,economictype4,2,2,2,2,0,1,4,0,1,0,0,65,7,7150
7293,3500,region5,0,female,42,1,8,position3,economictype1,1,1,2,2,1,1,5,0,1,0,0,160,25,71350
7294,1000,region5,0,female,17,0,9,position3,economictype4,1,1,2,2,1,1,5,0,1,0,0,160,25,71350
7295,7000,region5,0,male,34,0,12,position3,economictype1,1,1,1,2,1,1,13,0,1,0,0,160,49,175110
7296,8000,region5,0,male,41,1,12,position3,economictype1,1,1,1,1,1,1,13,0,1,0,0,160,49,175110
7297,7000,region5,0,male,41,1,8,position4,economictype4,2,2,2,2,1,1,3,0,1,1,0,170,7,21600
7298,6000,region5,0,male,24,0,16,position2,economictype1,1,1,1,2,1,1,4,0,1,0,0,180,24,52100
7299,3000,region5,1,female,51,0,7,position4,economictype4,2,2,2,2,1,1,2,0,1,0,0,120,8,2230
7300,10000,region5,1,male,38,1,9,position3,economictype1,2,2,2,2,1,1,3,0,1,0,0,160,13,22300
7301,6000,region5,0,female,46,1,12,position3,economictype2,1,1,1,2,1,1,3,0,1,0,0,160,15,36800
7302,6200,region5,0,female,40,1,16,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,160,34,503250
7303,8500,region5,0,female,29,0,19,position2,economictype2,1,1,1,2,1,1,3,0,1,0,1,160,23,69550
7304,2600,region5,0,male,26,0,14,position2,economictype2,1,1,1,2,1,1,4,0,1,0,0,160,17,13200
7305,7500,region5,1,male,56,0,16,position2,economictype2,1,1,1,2,1,1,6,0,1,0,0,160,30,48050
7306,3500,region5,0,male,21,0,12,position4,economictype1,1,1,1,2,1,1,6,0,4,0,1,160,29,116960
7307,6000,region5,0,male,27,0,16,position2,economictype2,1,1,1,2,1,1,6,0,4,0,1,160,29,116960
7308,3500,region5,0,female,43,0,12,position2,economictype2,1,1,1,2,1,1,7,0,1,0,1,170,27,70850
7309,6400,region5,0,female,32,0,16,position2,economictype1,1,1,1,2,1,1,7,0,1,0,1,170,27,70850
7310,4200,region5,0,male,39,1,16,position2,economictype2,1,1,1,2,1,1,7,0,1,0,1,170,27,70850
7311,5000,region5,0,female,29,0,12,position3,economictype1,1,1,2,2,1,1,3,0,1,0,1,180,29,74850
7312,4000,region5,1,male,40,1,16,position1,economictype1,2,2,2,2,1,1,4,0,1,0,1,160,22,120300
7313,5000,region5,0,female,40,1,16,position2,economictype2,1,1,1,2,1,1,4,0,1,0,1,160,22,120300
7314,6000,region5,1,male,45,1,16,position2,economictype1,1,1,1,2,1,1,3,0,1,0,0,160,15,61920
7315,3000,region5,0,female,43,1,15,position3,economictype2,1,1,1,2,1,1,3,0,1,0,0,160,15,61920
7316,6500,region5,1,male,58,1,22,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,160,29,71800
7317,4000,region5,0,female,49,1,16,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,160,29,71800
7318,5500,region5,0,male,29,1,16,position2,economictype2,1,1,1,2,1,1,5,0,1,0,0,160,29,71800
7319,4800,region5,0,male,32,1,13,position3,economictype4,2,2,2,2,1,1,6,0,1,0,0,160,16,23180
7320,8000,region5,1,male,40,1,12,position2,economictype2,1,1,1,2,1,1,3,0,1,0,0,160,12,23000
7321,3000,region5,0,male,18,0,5,position6,economictype4,2,2,2,2,1,1,5,0,1,0,0,110,12,5140
7322,3500,region5,0,female,21,0,12,position4,economictype1,2,2,2,2,1,5,5,1,1,0,0,110,15,7270
7323,1500,region5,0,female,21,1,0,position6,economictype4,2,2,2,2,1,5,3,1,1,0,0,150,7,9800
7324,3000,region5,0,female,23,1,2,position6,economictype4,2,2,2,2,1,5,3,1,1,0,0,150,7,9800
7325,3900,region5,0,male,28,0,2,position6,economictype4,2,2,2,2,1,1,3,0,1,0,0,105,17,9760
7326,3000,region5,0,female,43,1,5,position6,economictype2,1,1,1,2,1,1,4,1,1,0,0,70,16,4360
7327,3000,region5,0,male,24,0,8,position6,economictype4,2,2,2,2,1,1,4,1,1,0,0,70,16,4360
7328,2200,region5,0,male,18,0,10,position3,economictype1,1,2,2,2,1,1,4,1,1,0,0,70,16,4360
7329,4500,region5,1,male,31,1,5,position4,economictype4,2,2,2,2,1,1,4,0,1,0,0,170,12,30200
7330,3200,region5,1,male,43,1,3,position6,economictype1,2,2,2,2,1,1,5,0,1,0,0,35,10,7530
7331,3000,region5,0,female,36,1,3,position6,economictype1,2,2,2,2,1,1,5,0,1,0,0,35,10,7530
7332,3380,region5,0,female,33,1,16,position3,economictype2,1,1,1,2,1,1,3,0,1,0,0,125,20,71030
7333,3550,region5,1,male,34,1,15,position2,economictype2,1,1,1,2,1,1,3,0,1,0,0,105,21,38360
7334,3860,region5,0,female,37,1,15,position2,economictype2,1,1,1,2,1,1,3,0,1,0,0,105,21,38360
7335,4000,region5,1,male,29,1,12,position4,economictype1,1,1,1,2,1,1,2,0,1,0,0,70,12,5860
7336,3500,region5,0,female,25,1,6,position4,economictype1,1,1,1,2,1,1,2,0,1,0,0,70,12,5860
7337,3000,region5,1,male,54,1,5,position6,economictype4,2,2,2,1,1,1,3,0,1,0,0,130,17,3310
7338,4000,region5,0,male,29,1,14,position3,economictype4,2,2,2,2,1,1,5,0,1,0,0,135,23,31300
7339,2800,region5,1,female,46,1,11,position6,economictype4,2,2,2,2,1,1,3,0,1,0,0,160,13,13080
7340,5500,region5,0,male,42,1,11,position4,economictype1,1,1,1,2,1,1,3,0,1,0,0,160,13,13080
7341,2200,region5,1,female,51,0,4,position6,economictype4,2,2,2,2,1,1,3,0,1,0,0,150,6,1150
7342,3000,region5,0,male,26,0,11,position6,economictype4,2,2,2,2,1,1,3,0,1,0,0,150,6,1150
7343,3600,region5,0,male,20,0,6,position4,economictype4,2,2,2,2,1,1,3,0,1,0,0,150,6,1150
7344,3500,region5,0,male,21,0,11,position3,economictype2,1,1,1,2,1,1,3,0,1,0,0,160,10,9150
7345,3000,region5,1,male,49,0,3,position6,economictype4,2,2,2,2,1,1,1,0,1,0,0,155,8,7800
7346,4100,region5,1,male,28,1,8,position6,economictype1,1,1,1,2,1,1,7,0,1,0,0,155,13,12520
7347,5040,region5,1,male,48,1,7,position4,economictype4,2,2,2,2,1,1,4,0,1,0,0,160,19,27090
7348,1800,region5,0,female,26,0,14,position6,economictype4,2,2,2,2,1,1,4,0,1,0,0,160,19,27090
7349,14500,region5,1,male,51,1,16,position5,economictype2,1,1,1,2,1,1,3,0,1,0,0,160,20,77300
7350,4800,region5,0,female,50,1,14,position2,economictype2,1,1,1,2,1,1,3,0,1,0,0,160,20,77300
7351,4500,region5,0,male,34,0,3,position4,economictype4,2,2,2,2,1,1,7,0,1,0,0,155,13,22050
7352,5000,region5,0,male,32,1,9,position4,economictype4,1,1,2,2,1,1,7,0,1,0,0,155,13,22050
7353,4500,region5,0,female,32,1,9,position4,economictype1,1,1,2,2,1,1,7,0,1,0,0,155,13,22050
7354,4800,region5,0,male,33,1,10,position4,economictype4,2,2,2,2,1,1,5,0,1,0,0,160,25,74800
7355,3500,region5,0,female,35,0,9,position6,economictype1,1,1,1,2,1,1,5,0,1,0,0,160,15,16130
7356,3800,region5,0,female,34,0,12,position6,economictype1,1,1,1,2,1,1,5,0,1,0,0,160,15,16130
7357,5000,region5,0,male,31,1,12,position3,economictype2,1,1,1,2,1,1,4,0,1,0,0,125,11,19400
7358,3400,region5,1,male,50,1,7,position4,economictype4,2,2,2,2,1,1,3,0,1,0,0,105,8,14700
7359,2300,region5,0,female,44,1,1,position6,economictype4,2,2,2,2,1,1,3,0,1,0,0,105,8,14700
7360,3400,region5,0,male,25,0,6,position4,economictype4,2,2,2,2,1,1,3,0,1,0,0,105,8,14700
7361,4300,region5,0,male,35,1,6,position6,economictype1,1,1,1,2,1,1,6,0,1,0,0,155,12,13450
7362,6500,region5,0,male,31,1,14,position4,economictype1,1,1,1,2,1,1,5,0,1,0,0,155,26,51000
7363,7000,region5,0,female,31,1,16,position2,economictype1,1,1,1,2,1,1,5,0,1,0,0,155,26,51000
7364,3000,region5,1,male,58,0,9,position6,economictype4,2,2,2,2,1,1,1,0,1,0,0,80,6,1300
7365,8000,region5,1,male,28,1,9,position4,economictype1,1,1,1,2,1,1,4,0,1,0,0,135,11,24320
7366,4200,region5,1,male,45,1,1,position4,economictype4,2,2,2,2,1,1,4,0,1,0,1,115,22,46750
7367,3200,region5,0,male,23,0,14,position3,economictype1,1,1,1,2,1,1,4,0,1,0,1,115,22,46750
7368,2880,region5,0,male,49,1,6,position6,economictype1,2,2,2,1,1,1,3,0,1,0,0,115,15,14300
7369,3120,region5,0,male,28,0,2,position6,economictype1,2,2,2,2,1,1,3,0,1,0,0,115,15,14300
7370,3120,region5,1,female,34,1,0,position4,economictype1,1,1,2,2,1,1,3,0,1,0,0,55,9,19640
7371,3120,region5,0,male,35,1,0,position4,economictype1,1,1,2,2,1,1,3,0,1,0,0,55,9,19640
7372,3500,region5,0,male,37,0,1,position6,economictype1,2,2,2,2,1,1,4,0,1,0,0,115,13,26620
7373,2000,region5,0,male,36,0,0,position6,economictype1,2,2,2,2,1,1,4,0,1,0,0,115,13,26620
7374,3500,region5,0,male,25,0,9,position4,economictype1,2,2,2,2,1,1,4,0,1,0,0,115,13,26620
7375,1200,region5,1,male,46,1,5,position6,economictype4,2,2,2,2,1,1,5,0,1,0,0,155,14,14080
7376,1000,region5,0,female,49,1,5,position4,economictype4,2,2,2,2,1,1,5,0,1,0,0,155,14,14080
7377,3500,region5,0,male,23,1,3,position4,economictype4,2,2,2,2,1,1,5,0,1,0,0,155,14,14080
7378,2000,region5,0,male,30,1,12,position6,economictype1,2,2,2,2,1,1,4,0,1,0,0,155,15,16750
7379,3900,region5,1,male,39,1,4,position4,economictype4,2,2,2,2,1,1,2,0,1,0,0,115,15,13420
7380,5000,region5,1,male,49,1,8,position4,economictype4,2,2,2,1,1,1,2,0,1,0,0,145,28,54120
7381,3000,region5,1,male,31,1,9,position6,economictype1,1,1,1,2,1,1,3,0,1,0,0,115,9,7760
7382,2600,region5,0,female,26,0,4,position4,economictype1,2,2,2,2,1,1,7,0,1,0,0,155,45,93640
7383,3000,region5,0,female,31,1,9,position4,economictype4,2,2,2,2,1,1,7,0,1,0,0,155,45,93640
7384,1250,region5,0,female,32,1,5,position4,economictype4,2,2,2,2,1,1,5,0,1,0,0,125,22,34080
7385,1440,region5,1,male,32,1,5,position6,economictype4,2,2,2,1,1,1,4,0,1,0,0,95,10,7350
7386,2800,region5,0,female,35,1,3,position6,economictype4,2,2,2,2,1,1,4,0,1,0,0,115,16,54580
7387,3000,region5,0,male,37,1,4,position6,economictype4,2,2,2,2,0,1,5,0,1,0,0,60,13,8490
7388,2550,region5,0,male,28,0,5,position6,economictype4,2,2,2,1,0,1,7,0,1,0,0,95,14,9120
7389,3000,region5,1,male,37,1,5,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,155,12,3530
7390,1800,region5,0,female,39,1,8,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,155,12,3530
7391,4500,region5,1,male,36,1,0,position6,economictype4,2,2,2,1,0,1,4,1,1,0,0,80,10,6950
7392,1500,region5,0,female,33,1,8,position4,economictype4,2,2,2,1,0,1,4,1,1,0,0,80,10,6950
7393,1800,region5,0,female,42,1,7,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,125,23,56550
7394,3200,region5,1,male,31,1,3,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,85,13,7730
7395,3750,region5,1,male,36,1,2,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,85,7,10170
7396,3000,region5,0,female,39,1,3,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,130,18,25750
7397,2000,region5,0,male,18,0,12,position6,economictype4,2,2,2,2,0,1,5,0,1,0,0,130,18,25750
7398,2500,region5,1,male,39,1,0,position6,economictype4,2,2,2,1,0,1,4,1,1,0,0,90,8,3610
7399,1500,region5,0,female,34,1,0,position6,economictype4,2,2,2,2,0,1,4,1,1,0,0,90,8,3610
7400,2250,region5,0,male,28,1,9,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,75,14,20320
7401,1980,region5,1,male,41,1,8,position6,economictype4,2,2,2,1,0,1,3,1,1,0,0,125,13,2940
7402,1260,region5,0,female,51,1,3,position6,economictype4,2,2,2,1,0,1,3,1,1,0,0,125,13,2940
7403,2000,region5,1,male,36,1,2,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,135,14,9470
7404,3000,region5,0,male,39,1,8,position4,economictype4,2,2,2,2,1,1,5,0,1,0,0,85,20,20760
7405,5000,region5,1,male,35,1,15,position2,economictype2,1,1,1,1,1,1,3,0,1,0,0,140,18,60450
7406,750,region5,0,female,31,1,6,position3,economictype4,2,2,2,1,0,1,6,0,1,0,0,115,30,50940
7407,3100,region5,1,female,33,1,15,position2,economictype2,1,1,1,2,1,1,3,0,1,0,0,160,17,33250
7408,4000,region5,0,male,31,0,12,position4,economictype4,2,2,2,2,1,1,3,0,1,0,0,160,17,33250
7409,3000,region5,0,male,32,1,12,position3,economictype2,1,1,1,2,1,1,3,0,1,0,0,160,17,33250
7410,460,region5,1,male,58,1,12,position3,economictype2,2,2,2,1,1,1,7,0,1,0,1,155,22,70950
7411,8600,region5,0,male,33,0,16,position2,economictype2,1,1,1,2,1,1,7,0,1,0,1,155,22,70950
7412,5040,region5,0,male,29,0,12,position4,economictype4,2,2,2,2,0,1,3,0,1,0,0,135,19,34750
7413,4600,region5,1,male,36,1,5,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,115,12,46400
7414,5000,region5,0,female,38,1,5,position4,economictype1,1,1,1,2,0,1,4,0,1,0,0,115,12,46400
7415,2800,region5,1,male,37,1,4,position6,economictype4,2,2,2,2,0,1,3,0,1,0,0,155,9,3510
7416,7000,region5,0,female,35,1,4,position6,economictype4,2,2,2,1,0,1,3,0,1,0,0,155,9,3510
7417,3700,region5,0,male,31,0,6,position4,economictype4,2,2,2,2,0,1,4,1,1,0,0,145,9,3650
7418,4000,region5,1,male,40,1,6,position6,economictype4,2,2,2,2,1,1,4,0,1,0,0,105,16,8970
7419,3000,region5,0,female,36,1,6,position6,economictype4,2,2,2,2,1,1,4,0,1,0,0,105,16,8970
7420,3200,region5,1,female,40,1,0,position6,economictype4,2,2,2,2,1,1,4,0,1,0,0,100,6,750
7421,4000,region5,0,male,46,1,0,position6,economictype4,2,2,2,2,1,1,4,0,1,0,0,100,6,750
7422,3000,region5,1,male,55,1,2,position6,economictype4,2,2,2,2,0,1,2,0,1,0,0,125,6,2950
7423,2000,region5,0,female,29,0,12,position4,economictype3,1,2,1,2,0,1,5,0,2,0,1,150,14,20330
7424,3000,region5,1,male,32,1,6,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,70,16,14080
7425,3000,region5,1,male,31,0,6,position6,economictype4,2,2,2,2,0,1,1,0,1,0,0,75,7,1030
7426,2400,region5,0,female,44,1,0,position6,economictype4,2,2,2,2,0,1,3,0,1,0,0,70,9,860
7427,3150,region5,1,male,53,1,4,position6,economictype4,2,2,2,2,0,1,2,0,1,0,0,95,7,2230
7428,2200,region5,0,female,53,1,5,position6,economictype4,2,2,2,2,0,1,2,0,1,0,0,95,7,2230
7429,3160,region5,1,male,37,1,15,position2,economictype2,1,1,1,2,0,1,5,0,1,0,0,105,20,10640
7430,2960,region5,0,female,35,1,14,position2,economictype2,1,1,1,1,0,1,5,0,1,0,0,105,20,10640
7431,4203,region5,0,female,49,1,14,position2,economictype2,1,1,1,2,0,1,3,0,1,0,0,125,20,35170
7432,1100,region5,1,male,40,1,6,position1,economictype2,1,1,1,2,0,1,3,0,1,0,0,130,22,17600
7433,6240,region5,1,male,44,1,16,position2,economictype2,1,1,1,2,1,1,4,0,1,0,0,155,13,16940
7434,4200,region5,1,male,52,1,5,position4,economictype4,2,2,2,1,1,1,5,0,1,0,0,155,18,45580
7435,3800,region5,0,male,29,1,10,position4,economictype4,2,2,2,2,1,1,5,0,1,0,0,155,18,45580
7436,1700,region5,1,female,32,1,4,position6,economictype4,2,2,2,1,1,1,4,1,1,0,0,85,8,4720
7437,2500,region5,0,male,33,1,3,position4,economictype4,2,2,2,1,1,1,4,1,1,0,0,85,8,4720
7438,2600,region5,0,male,27,0,12,position6,economictype1,2,2,2,1,0,1,2,0,1,0,0,135,16,25200
7439,3500,region5,1,male,44,1,6,position6,economictype4,2,2,2,2,0,1,2,0,1,0,0,135,11,11870
7440,1800,region5,0,female,44,1,6,position6,economictype4,2,2,2,2,0,1,2,0,1,0,0,135,11,11870
7441,2300,region5,1,male,34,1,6,position4,economictype4,2,2,2,1,0,1,5,0,1,0,0,100,10,3860
7442,720,region5,1,male,59,1,4,position6,economictype4,2,2,2,1,0,1,2,0,1,0,0,75,10,3950
7443,2000,region5,0,male,16,0,9,position3,economictype4,2,2,2,2,0,1,5,0,1,0,0,85,18,19830
7444,2500,region5,1,female,43,1,5,position6,economictype4,2,2,2,1,1,1,3,0,1,0,0,65,11,4060
7445,1600,region5,0,male,44,1,10,position6,economictype4,2,2,2,2,1,1,3,0,1,0,0,65,11,4060
7446,3080,region5,1,male,37,1,5,position6,economictype4,2,2,2,1,1,1,4,0,1,0,0,65,13,15100
7447,1440,region5,0,female,36,1,5,position6,economictype4,2,2,2,1,1,1,4,0,1,0,0,65,13,15100
7448,1800,region5,0,female,25,1,5,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,65,7,5110
7449,3000,region5,0,female,25,1,14,position2,economictype2,1,1,1,2,0,1,5,0,1,0,1,135,30,94500
7450,3000,region5,0,male,19,0,6,position6,economictype4,2,2,2,1,0,1,3,0,1,0,0,55,15,29650
7451,2000,region5,1,male,28,1,5,position6,economictype4,2,2,2,1,0,1,5,1,1,0,0,45,7,1680
7452,3000,region5,0,female,22,0,16,position3,economictype1,1,1,1,2,1,1,5,0,1,0,0,135,32,195600
7453,5500,region5,0,female,23,0,16,position3,economictype1,1,1,1,2,0,1,4,0,1,0,0,135,29,66350
7454,1440,region5,1,female,49,1,0,position6,economictype4,2,2,2,1,1,1,3,0,1,0,0,75,8,2380
7455,640,region5,0,male,40,1,2,position6,economictype4,2,2,2,1,1,1,3,0,1,0,0,75,8,2380
7456,5000,region5,1,male,55,1,13,position4,economictype1,1,2,2,1,0,1,4,0,1,0,0,125,15,26980
7457,1440,region5,0,male,31,1,9,position6,economictype4,2,2,2,1,0,1,4,0,1,0,0,125,15,26980
7458,3600,region5,0,female,26,0,16,position3,economictype1,1,1,1,2,1,1,6,0,1,0,0,135,45,217950
7459,2500,region5,0,female,24,1,16,position3,economictype4,2,2,2,2,1,1,6,0,1,0,0,135,45,217950
7460,2250,region5,1,male,38,1,3,position6,economictype4,2,2,2,1,0,1,3,0,1,0,0,80,9,8140
7461,1040,region5,1,male,28,1,2,position6,economictype4,2,2,2,1,0,1,5,1,1,0,0,85,13,3830
7462,5500,region5,0,female,26,0,14,position5,economictype2,1,1,1,2,0,1,5,0,1,0,0,145,26,120340
7463,3100,region5,0,female,23,1,10,position4,economictype1,1,1,1,1,0,1,5,0,1,0,0,145,26,120340
7464,970,region5,1,female,35,1,5,position6,economictype2,1,1,1,1,0,1,3,0,1,0,0,115,11,5050
7465,1200,region5,0,male,37,1,1,position6,economictype4,2,2,2,1,0,1,3,0,1,0,0,115,11,5050
7466,3000,region5,0,male,29,0,1,position6,economictype1,2,2,2,2,0,1,4,0,1,0,0,135,11,5600
7467,6035,region5,1,male,38,1,16,position2,economictype2,1,1,1,1,0,1,4,0,1,0,0,135,27,88350
7468,3630,region5,0,female,29,1,15,position2,economictype2,1,1,1,2,0,1,4,0,1,0,0,135,27,88350
7469,3500,region5,1,female,34,1,7,position6,economictype1,1,1,1,2,0,1,4,0,1,0,0,95,13,30310
7470,2400,region5,0,male,35,1,5,position4,economictype4,2,2,2,2,0,1,4,0,1,0,0,95,13,30310
7471,2160,region5,1,male,34,1,2,position6,economictype4,2,2,2,1,0,1,4,1,1,0,0,35,1,300
7472,1600,region5,1,female,46,0,0,position6,economictype4,2,2,2,2,0,1,1,1,1,0,0,95,0,0
7473,4000,region5,1,male,50,1,4,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,40,15,36850
7474,4000,region5,0,female,50,1,7,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,40,15,36850
7475,3600,region5,0,male,26,0,7,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,40,15,36850
7476,3600,region5,0,male,20,0,7,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,40,15,36850
7477,3000,region5,1,male,40,1,4,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,135,15,30500
7478,1500,region5,0,female,34,1,5,position6,economictype4,2,2,2,1,0,1,5,0,1,0,0,135,15,30500
7479,1000,region5,0,female,47,1,5,position6,economictype4,2,2,2,2,0,1,3,0,1,0,0,45,11,3730
7480,5409,region5,1,female,34,1,16,position2,economictype2,1,1,1,2,0,1,3,0,1,0,1,125,16,74300
7481,3200,region5,0,male,42,1,14,position2,economictype2,1,1,1,2,0,1,3,0,1,0,1,125,16,74300
7482,1620,region5,1,male,51,1,7,position3,economictype2,1,1,1,1,0,1,5,1,1,0,0,95,24,16150
7483,345,region5,0,female,51,1,10,position3,economictype2,2,2,2,1,0,1,5,1,1,0,0,95,24,16150
7484,6300,region5,1,male,46,1,15,position2,economictype2,1,1,1,1,0,1,5,0,1,0,0,165,23,44390
7485,6500,region5,0,female,20,0,11,position4,economictype1,1,1,1,2,0,1,6,0,1,0,0,125,20,29400
7486,3200,region5,0,female,19,0,10,position4,economictype3,1,1,2,2,0,1,4,0,1,0,0,90,14,19640
7487,3600,region5,1,male,39,1,6,position4,economictype4,2,2,2,2,0,1,3,0,1,0,0,75,12,10850
7488,4760,region5,0,male,35,1,16,position2,economictype2,1,1,1,1,0,1,6,0,1,0,1,95,24,47330
